;,,,";무기/장비=""Equipment"",클래스(캐릭터)=""Class""",";권총=1,샷건=2,기관단총=3,소총=4,기관총=5장비=6,클래스=7,기능성(passive)=8,작동성(active)=9",,";UseType, 0= 간접사용, 1= 자동사용, 2= 수동사용, 3= 수동사용(int), 4= 수동사용(string), 5= 팝업, 6= 사용 불가(버튼 없음)",";공용=0,테러리스트1,대테러리스트2",,,,,,,,,,,,,,,,,,,,,";0=개인,1=클랜;공백=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
;ID,Name,recourcename,ClassName,Category,InGameID,UseType,Team,Level,ExpPointModCategory,ExpModPriority,ExpModMin,ExpModMax,PCBangExpModMin,PCBangExpModMax,PointModPriority,PointModMin,PointModMax,PCBangPointModMin,PCBangPointModMax,InventoryType,Damage,HitRate,Reaction,FiringSpeed,Weight,SkinBase,Period,BuyerType,ItemBoxName,TeamBonusExpOther,TeamBonusExpSelf,TeamBonusPointOther,TeamBonusPointSelf,rewardID,InGameItem,mdl,skin,DisReward1,DisReward2,DisReward3,EnhWeapon,ZombieSkin,TradeNum,TradeDay,CanExtend,SortingIndex,ItemGrade,"ItemGradeForMode(노말, 좀비, 시나리오)",zombie_damage,scen_damage,knockback,delay,ammo,WeaponPart,lockedbox key,1 = 백과사전에서는 노출 되지만 수집현황(무기/클래스) 제외 / 2 =백과사전과 수집현황에서 모두 제외
4087,PartsBombUp2,PartsBombUp2,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,8,,0
4088,PartsBombUp3,PartsBombUp3,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,8,,0
4089,PartsBombUp4,PartsBombUp4,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,8,,0
4090,PartsBombUp5,PartsBombUp5,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,8,,0
4091,PartsBombSP1,PartsBombSP1,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,8,,0
4092,PartsBombSP2,PartsBombSP2,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,8,,0
4093,PartsBombSP3,PartsBombSP3,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,8,,0
4094,PartsBombSP4,PartsBombSP4,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,8,,0
4095,PartsBombSP5,PartsBombSP5,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,8,,0
4601,PartsWpnUp6,PartsWpnUp6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,2,,0
4602,PartsPwrUp6,PartsPwrUp6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4603,PartsHpUp6,PartsHpUp6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4604,PartsSpeedUp6,PartsSpeedUp6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4605,PartsRageDown6,PartsRageDown6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4606,PartsKnockbackUp6,PartsKnockbackUp6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4607,PartsVelocityDown6,PartsVelocityDown6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4608,PartsCritical6,PartsCritical6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4609,PartsDrainlife6,PartsDrainlife6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4610,PartsArmorbreake6,PartsArmorbreake6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4611,PartsSlow6,PartsSlow6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4612,PartsHealban6,PartsHealban6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4613,PartsBossUP6,PartsBossUP6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4614,PartsZmoneyUp6,PartsZmoneyUp6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4615,PartsZbombDown6,PartsZbombDown6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,1,,0
4616,PartsKnifeDistUp6,PartsKnifeDistUp6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,4,,0
4617,PartsBombUp6,PartsBombUp6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,8,,0
4618,PartsBombSP6,PartsBombSP6,WeaponParts,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,,,0,0,0,0,0,0,,,1,9123,9204,0,0,0,0,0,2005,0,,,,,,,8,,0
5001,FabPlanNorPT,FabPlanNorPT,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5001,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5002,FabPlanNorSG,FabPlanNorSG,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5002,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5003,FabPlanNorSM,FabPlanNorSM,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5003,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5004,FabPlanNorAR,FabPlanNorAR,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5004,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5005,FabPlanNorSR,FabPlanNorSR,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5005,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5006,FabPlanNorMG,FabPlanNorMG,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5006,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5007,FabPlanNorME,FabPlanNorME,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5007,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5008,FabPlanAdvPT,FabPlanAdvPT,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5008,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5009,FabPlanAdvSG,FabPlanAdvSG,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5009,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5010,FabPlanAdvSM,FabPlanAdvSM,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5010,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5011,FabPlanAdvAR,FabPlanAdvAR,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5011,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5012,FabPlanAdvSR,FabPlanAdvSR,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5012,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5013,FabPlanAdvMG,FabPlanAdvMG,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5013,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5014,FabPlanAdvME,FabPlanAdvME,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5014,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5015,FabPlan1s,FabPlan1s,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5016,FabPlan1a,FabPlan1a,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5017,FabPlan1b,FabPlan1b,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5018,FabPlan1c,FabPlan1c,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5019,FabPlan1d,FabPlan1d,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5020,FabPlan1e,FabPlan1e,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5021,FabPlan2s,FabPlan2s,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5022,FabPlan2a,FabPlan2a,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5023,FabPlan2b,FabPlan2b,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5024,FabPlan2c,FabPlan2c,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5025,FabPlan2d,FabPlan2d,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5026,FabPlan2e,FabPlan2e,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5027,FabPlan3s,FabPlan3s,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5028,FabPlan3a,FabPlan3a,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5029,FabPlan3b,FabPlan3b,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5030,FabPlan3c,FabPlan3c,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5031,FabPlan3d,FabPlan3d,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5032,FabPlan3e,FabPlan3e,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5033,FabPlan4s,FabPlan4s,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5034,FabPlan4a,FabPlan4a,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5035,FabPlan4b,FabPlan4b,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5036,FabPlan4c,FabPlan4c,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5037,FabPlan4d,FabPlan4d,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5038,FabPlan4e,FabPlan4e,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5039,FabPlan5s,FabPlan5s,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5040,FabPlan5a,FabPlan5a,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5041,FabPlan5b,FabPlan5b,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5042,FabPlan5c,FabPlan5c,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5043,FabPlan5d,FabPlan5d,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5044,FabPlan5e,FabPlan5e,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5045,FabPlan6s,FabPlan6s,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5046,FabPlan6a,FabPlan6a,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5047,FabPlan6b,FabPlan6b,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5048,FabPlan6c,FabPlan6c,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5049,FabPlan6d,FabPlan6d,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5050,FabPlan6e,FabPlan6e,FabPlanItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5051,FabPlanSs,FabPlanSs,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5051,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5052,FabPlanSa,FabPlanSa,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5052,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5053,FabPlanBs,FabPlanBs,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5053,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5054,FabPlanBa,FabPlanBa,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5054,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5055,FabPlanJs,FabPlanJs,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5055,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5056,FabPlanJa,FabPlanJa,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5056,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5057,FabPlanCs,FabPlanCs,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5057,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5058,FabPlanCa,FabPlanCa,RewardItem,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,5058,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5101,FabEnduMax1,FabEnduMax1,FabEnduranceItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5102,FabEnduMax3,FabEnduMax3,FabEnduranceItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5103,FabEnduMax10,FabEnduMax10,FabEnduranceItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5104,FabEnduMax30,FabEnduMax30,FabEnduranceItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5105,FabEnduMax90,FabEnduMax90,FabEnduranceItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5106,FabEnduMaxPer,FabEnduMaxPer,FabEnduranceItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,5301,0,0,2203,0,,,,,,1,0,,0
5201,FabExtraLucky,FabExtraLucky,FabExtraItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5202,FabExtraRecycle,FabExtraRecycle,FabExtraItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2203,0,,,,,,1,0,,0
5203,EnhNor,EnhNor,FabReinforceNorItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2100,0,,,,,,1,0,,0
5204,EnhAdv,EnhAdv,FabReinforceAdvItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2101,0,,,,,,1,0,,0
5205,EnhAnti,EnhAnti,FabReinforceResetItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2104,0,,,,,,1,0,,0
5206,EnhAntiDamage,EnhAntiDamage,FabReinforceEnhAntiD,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2106,0,,,,,,1,0,,2
5207,EnhAntiWeight,EnhAntiWeight,FabReinforceEnhAntiW,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2106,0,,,,,,1,0,,2
5208,EnhAntiAccuracy,EnhAntiAccuracy,FabReinforceEnhAntiAC,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2106,0,,,,,,1,0,,2
5209,EnhAntiFirerate,EnhAntiFirerate,FabReinforceEnhAntiF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2106,0,,,,,,1,0,,2
5210,EnhAntiKickBack,EnhAntiKickBack,FabReinforceEnhAntiK,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2106,0,,,,,,1,0,,2
5211,EnhAntiAmmo,EnhAntiAmmo,FabReinforceEnhAntiAM,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2106,0,,,,,,1,0,,2
5212,EnhPerPartDamage,EnhPerPartDamage,FabReinforcePerPartD,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2102,0,,,,,,1,0,,0
5213,EnhPerPartWeight,EnhPerPartWeight,FabReinforcePerPartW,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2102,0,,,,,,1,0,,0
5214,EnhPerPartAccuracy,EnhPerPartAccuracy,FabReinforcePerPartAC,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2102,0,,,,,,1,0,,0
5215,EnhPerPartFirerate,EnhPerPartFirerate,FabReinforcePerPartF,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2102,0,,,,,,1,0,,0
5216,EnhPerPartKickBack,EnhPerPartKickBack,FabReinforcePerPartK,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2102,0,,,,,,1,0,,0
5217,EnhPerPartAmmo,EnhPerPartAmmo,FabReinforcePerPartAM,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2102,0,,,,,,1,0,,0
5218,EnhPerDamage,EnhPerDamage,FabReinforceEnhPD,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2103,0,,,,,,1,0,,0
